"Task Aware Debugger for GDB" version 11.6.0 (202206271353)
(c) 2016-2022 NXP Semiconductors, Inc.
18:31:56.781 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:31:58.631 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:31:58.646 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:31:59.590 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:31:59.604 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:00.134 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:00.176 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:01.301 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:01.321 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:01.953 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:01.979 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:09.287 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:32:09.306 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:10.341 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:12.376 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:13.134 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:13.157 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:13.382 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:13.397 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:20.250 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:32:20.270 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:22.216 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:22.229 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:23.105 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:23.118 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:23.740 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:23.784 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:24.750 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:24.774 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:25.215 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:25.239 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:32.957 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:32:32.974 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:34.685 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:36.726 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:37.644 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:32:37.665 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:38.933 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:38.947 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:39.728 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:39.742 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:32:40.161 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:40.200 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:41.261 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:41.284 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:32:41.653 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:32:41.677 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:34:06.213 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:34:06.223 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:34:26.12 INFO: [TadModel] DSF session ID 21 has ended.
18:34:26.12 INFO: [TadModel] DSF session ID 22 has ended.
